JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate
JE012742,2023-03-24 16:07:00,5001-COGS,Vendor Payment,10000.0,USD,m.khan,Manual,Finance,2023-03-24 16:07:00
JE012743,2023-08-07 04:43:00,3001-Equity,Customer Receipt,13272.41,INR,admin,Auto,HR,2023-08-07 04:43:00
JE012744,2023-11-11 02:47:00,1001-Cash,Customer Receipt,69282.28,INR,p.iyer,Manual,HR,2023-11-11 02:47:00
JE012745,2023-01-28 23:32:00,1001-Cash,Payroll,46197.08,INR,s.roy,Auto,Operations,2023-01-28 23:32:00
JE012746,2023-09-08 07:52:00,3001-Equity,Intercompany Transfer,10977.44,USD,admin,Auto,IT,2023-09-08 07:52:00
JE012747,2023-11-13 04:10:00,5001-COGS,Accrual,95635.7,INR,p.iyer,Auto,Operations,2023-11-13 04:10:00
JE012748,2023-02-20 18:35:00,1001-Cash,Intercompany Transfer,31944.42,INR,m.khan,Auto,Sales,2023-02-20 18:35:00
JE012749,2023-05-07 12:36:00,7001-Tax,Customer Receipt,12946.21,INR,u.sharma,Manual,HR,2023-05-07 12:36:00
JE012750,2023-02-08 10:28:00,5001-COGS,Adjustment,89384.65,CAD,a.mehta,Auto,Operations,2023-02-08 10:28:00
JE012751,2023-04-22 21:29:00,6001-OpEx,Payroll,34761.42,INR,s.roy,Manual,HR,2023-04-22 21:29:00
JE012752,2023-06-17 04:38:00,3001-Equity,Payroll,49089.0,INR,p.iyer,Manual,IT,2023-08-11 15:07:00
JE012753,2023-01-14 11:08:00,4001-Revenue,Customer Receipt,7164.22,INR,p.iyer,Manual,Sales,2023-01-14 11:08:00
JE012754,2023-10-17 16:43:00,4001-Revenue,Payroll,95296.47,CAD,s.roy,Auto,IT,2023-10-17 16:43:00
JE012755,2023-08-20 15:00:00,1200-AR,Customer Receipt,55284.4,INR,a.mehta,Manual,IT,2023-08-20 15:00:00
JE012756,2023-08-15 20:18:00,1001-Cash,Adjustment,84815.57,USD,u.sharma,Auto,HR,2023-08-15 20:18:00
JE012757,2023-06-27 19:47:00,5001-COGS,Customer Receipt,6211.14,INR,m.khan,Manual,HR,2023-06-27 19:47:00
JE012758,2023-11-13 23:05:00,3001-Equity,Customer Receipt,79311.87,INR,r.das,Manual,HR,2023-11-13 23:05:00
JE012759,2023-07-11 06:03:00,4001-Revenue,Vendor Payment,36860.59,USD,p.iyer,Manual,Operations,2023-07-11 06:03:00
JE012760,2023-05-11 08:20:00,3001-Equity,Vendor Payment,89586.78,CAD,u.sharma,Manual,Finance,2023-05-11 08:20:00
JE012761,2023-01-27 00:51:00,1200-AR,Adjustment,76834.44,INR,m.khan,Auto,IT,2023-01-27 00:51:00
JE012762,2023-04-01 00:08:00,2001-AP,Vendor Payment,33614.94,INR,admin,Manual,Finance,2023-04-01 00:08:00
JE012763,2023-11-27 12:47:00,7001-Tax,Reversal,13123.13,CAD,u.sharma,Auto,IT,2023-11-27 12:47:00
JE012764,2023-09-24 07:35:00,2001-AP,Reversal,67406.14,USD,p.iyer,Manual,HR,2023-09-24 07:35:00
JE012765,2023-09-11 17:39:00,7001-Tax,Adjustment,61581.08,INR,s.roy,Manual,HR,2023-09-11 17:39:00
JE012766,2023-01-18 06:47:00,7001-Tax,Accrual,28143.59,CAD,m.khan,Auto,Sales,2023-01-18 06:47:00
JE012767,2023-06-08 20:22:00,3001-Equity,Adjustment,26178.97,INR,u.sharma,Manual,Sales,2023-06-08 20:22:00
JE012768,2023-01-29 05:38:00,4001-Revenue,Reversal,11454.21,INR,u.sharma,Auto,Operations,2023-01-29 05:38:00
JE012769,2023-06-11 16:25:00,1001-Cash,Customer Receipt,55487.02,USD,admin,Manual,Operations,2023-06-11 16:25:00
JE012770,2023-08-20 12:03:00,7001-Tax,Intercompany Transfer,41461.1,USD,m.khan,Manual,HR,2023-08-20 12:03:00
JE012771,2023-05-02 20:49:00,3001-Equity,Vendor Payment,58695.01,USD,r.das,Manual,Finance,2023-05-02 20:49:00
JE012772,2023-01-25 08:00:00,2001-AP,Vendor Payment,34890.36,INR,m.khan,Manual,IT,2023-01-25 08:00:00
JE012773,2023-11-06 23:50:00,1200-AR,Customer Receipt,80956.73,INR,r.das,Manual,Finance,2023-11-06 23:50:00
JE012774,2023-04-16 08:26:00,1200-AR,Intercompany Transfer,50214.94,INR,p.iyer,Auto,IT,2023-04-16 08:26:00
JE012775,2023-12-17 22:29:00,6001-OpEx,Adjustment,29711.23,INR,admin,Manual,HR,2023-12-17 22:29:00
JE012776,2023-12-14 11:19:00,7001-Tax,Payroll,100000.0,CAD,m.khan,Auto,Operations,2023-12-14 11:19:00
JE012777,2023-11-17 02:34:00,1200-AR,Reversal,36429.98,USD,admin,Auto,IT,2023-11-17 02:34:00
JE012778,2023-12-31 23:09:00,7001-Tax,Vendor Payment,18206.81,CAD,u.sharma,Auto,IT,2023-12-31 23:09:00
JE012779,2023-05-03 13:34:00,7001-Tax,Reversal,37512.29,INR,r.das,Auto,Finance,2023-05-03 13:34:00
JE012780,2023-09-16 03:02:00,1200-AR,Payroll,14995.58,CAD,u.sharma,Manual,Operations,2023-09-16 03:02:00
JE012781,2023-02-08 07:53:00,1200-AR,Customer Receipt,31383.92,USD,p.iyer,Manual,Finance,2023-02-08 07:53:00
JE012782,2023-10-09 21:08:00,1001-Cash,Depreciation,39096.83,USD,r.das,Auto,HR,2023-10-09 21:08:00
JE012783,2023-08-17 05:04:00,3001-Equity,Intercompany Transfer,5691.84,CAD,s.roy,Manual,Finance,2023-08-17 05:04:00
JE012784,2023-01-25 10:06:00,4001-Revenue,Intercompany Transfer,49016.89,INR,u.sharma,Auto,HR,2023-01-25 10:06:00
JE012785,2023-05-05 07:17:00,1001-Cash,Depreciation,17915.65,CAD,s.roy,Auto,Sales,2023-05-05 07:17:00
JE012786,2023-07-12 01:06:00,2001-AP,Vendor Payment,50356.03,CAD,p.iyer,Manual,HR,2023-07-12 01:06:00
JE012787,2023-10-07 09:10:00,1001-Cash,Depreciation,50877.06,CAD,p.iyer,Auto,Finance,2023-10-07 09:10:00
JE012788,2023-03-18 00:06:00,7001-Tax,Intercompany Transfer,23221.98,CAD,s.roy,Auto,Finance,2023-03-18 00:06:00
JE009107,2023-05-01 17:42:00,3001-Equity,Adjustment,29645.58,INR,r.das,Manual,Sales,2023-05-01 17:42:00
JE012790,2023-10-08 05:23:00,6001-OpEx,Payroll,37453.15,CAD,s.roy,Manual,Operations,2023-10-08 05:23:00
JE012791,2023-05-01 05:02:00,1200-AR,Payroll,92478.76,INR,p.iyer,Manual,Finance,2023-05-01 05:02:00
JE012792,2023-10-09 23:12:00,7001-Tax,Intercompany Transfer,25000.0,INR,admin,Auto,IT,2023-10-09 23:12:00
JE012793,2023-12-17 23:04:00,4001-Revenue,Intercompany Transfer,71842.4,USD,m.khan,Manual,IT,2023-12-17 23:04:00
JE012794,2023-12-11 12:33:00,5001-COGS,Depreciation,41137.23,USD,p.iyer,Auto,Sales,2023-12-11 12:33:00
JE012795,2023-03-04 23:49:00,7001-Tax,Reversal,109.9,USD,s.roy,Auto,HR,2023-03-04 23:49:00
JE012796,2023-11-23 13:14:00,4001-Revenue,Accrual,31654.68,CAD,m.khan,Auto,IT,2023-11-23 13:14:00
JE012797,2023-08-01 00:15:00,1200-AR,Customer Receipt,40126.52,CAD,s.roy,Manual,IT,2023-08-01 00:15:00
JE012798,2023-10-03 18:43:00,7001-Tax,Reversal,47393.57,INR,s.roy,Auto,Sales,2023-10-03 18:43:00
JE012799,2023-12-08 21:05:00,1200-AR,Vendor Payment,32195.44,INR,a.mehta,Auto,IT,2023-12-08 21:05:00
JE012800,2023-11-29 22:30:00,4001-Revenue,Vendor Payment,65629.47,USD,p.iyer,Auto,Operations,2023-11-29 22:30:00
JE012801,2023-05-06 23:24:00,1001-Cash,Depreciation,44322.7,INR,r.das,Manual,IT,2023-05-06 23:24:00
JE012802,2023-11-04 00:29:00,1001-Cash,Reversal,93649.53,CAD,s.roy,Manual,HR,2023-11-04 00:29:00
JE012803,2023-09-19 18:45:00,1001-Cash,Intercompany Transfer,40162.3,INR,m.khan,Manual,HR,2023-09-19 18:45:00
JE012804,2023-06-06 20:31:00,1001-Cash,Customer Receipt,80596.04,USD,u.sharma,Auto,Finance,2023-06-06 20:31:00
JE012805,2023-08-08 15:11:00,1001-Cash,Reversal,86766.9,INR,m.khan,Auto,Operations,2023-08-08 15:11:00
JE012806,2023-01-24 01:01:00,1200-AR,Adjustment,73858.13,CAD,admin,Manual,Sales,2023-01-24 01:01:00
JE012807,2023-07-01 04:05:00,3001-Equity,Depreciation,48537.6,CAD,r.das,Auto,Operations,2023-07-01 04:05:00
JE012808,2023-05-12 22:45:00,3001-Equity,Vendor Payment,58097.43,CAD,m.khan,Auto,HR,2023-05-12 22:45:00
JE012809,2023-02-21 01:30:00,1001-Cash,Customer Receipt,11468.26,INR,admin,Auto,Operations,2023-02-21 01:30:00
JE012810,2023-01-05 14:07:00,2001-AP,Adjustment,99743.94,CAD,u.sharma,Auto,Operations,2023-01-05 14:07:00
JE012811,2023-08-11 07:17:00,1200-AR,Payroll,61335.06,INR,r.das,Auto,IT,2023-08-11 07:17:00
JE012812,2023-10-15 11:55:00,4001-Revenue,Adjustment,837.8,INR,admin,Auto,Sales,2023-10-15 11:55:00
JE012813,2023-01-15 20:42:00,1001-Cash,Vendor Payment,30110.31,INR,admin,Manual,Sales,2023-01-15 20:42:00
JE012814,2023-09-30 19:20:00,4001-Revenue,Reversal,16298.01,USD,a.mehta,Auto,IT,2023-09-30 19:20:00
JE012815,2023-02-23 05:13:00,1001-Cash,Accrual,25000.0,USD,s.roy,Auto,HR,2023-02-23 05:13:00
JE012816,2023-08-23 00:33:00,1200-AR,Adjustment,57148.83,INR,admin,Manual,Sales,2023-08-23 00:33:00
JE012817,2023-07-10 02:48:00,1200-AR,Intercompany Transfer,12313.37,USD,a.mehta,Manual,Finance,2023-07-10 02:48:00
JE012818,2023-02-26 18:48:00,3001-Equity,Customer Receipt,88206.52,USD,s.roy,Auto,HR,2023-02-26 18:48:00
JE012819,2023-02-11 19:16:00,2001-AP,Reversal,86435.68,CAD,m.khan,Auto,HR,2023-02-11 19:16:00
JE012820,2023-11-26 09:23:00,1200-AR,Depreciation,41688.7,INR,admin,Auto,HR,2023-11-26 09:23:00
JE012821,2023-05-13 11:26:00,5001-COGS,Adjustment,10000.0,USD,a.mehta,Auto,Sales,2023-05-13 11:26:00
JE012822,2023-11-07 15:09:00,1200-AR,Accrual,53694.87,INR,a.mehta,Auto,Finance,2023-11-07 15:09:00
JE012823,2023-11-12 12:22:00,2001-AP,Vendor Payment,93722.6,INR,r.das,Auto,Operations,2023-11-12 12:22:00
JE012824,2023-06-23 12:52:00,7001-Tax,Intercompany Transfer,50126.87,USD,admin,Manual,IT,2023-06-23 12:52:00
JE012825,2023-02-28 19:11:00,7001-Tax,Intercompany Transfer,47720.39,INR,m.khan,Manual,HR,2023-02-28 19:11:00
JE012826,2023-08-21 13:31:00,2001-AP,Adjustment,38524.71,CAD,m.khan,Auto,Operations,2023-08-21 13:31:00
JE012827,2023-02-10 07:28:00,4001-Revenue,Reversal,25000.0,CAD,p.iyer,Auto,HR,2023-02-10 07:28:00
JE012828,2023-08-17 23:43:00,4001-Revenue,Depreciation,10699.89,INR,a.mehta,Auto,Sales,2023-08-17 23:43:00
JE012829,2023-07-08 14:43:00,3001-Equity,Adjustment,43694.85,CAD,p.iyer,Auto,Operations,2023-03-01 22:48:00
JE012830,2023-12-12 16:32:00,7001-Tax,Customer Receipt,65734.3,CAD,p.iyer,Auto,HR,2023-12-12 16:32:00
JE012831,2023-08-01 04:54:00,6001-OpEx,Reversal,55231.78,USD,admin,Auto,Operations,2023-08-01 04:54:00
JE012832,2023-08-06 07:37:00,4001-Revenue,Accrual,43800.3,CAD,a.mehta,Manual,Finance,2023-08-06 07:37:00
JE012833,2023-07-01 12:06:00,5001-COGS,Payroll,25227.91,USD,s.roy,Auto,Finance,2023-07-01 12:06:00
JE012834,2023-03-10 23:25:00,6001-OpEx,Intercompany Transfer,5000.0,CAD,a.mehta,Auto,HR,2023-03-10 23:25:00
JE012835,2023-07-15 14:34:00,1200-AR,Accrual,85182.49,CAD,s.roy,Manual,Finance,2023-07-15 14:34:00
JE012836,2023-04-23 00:23:00,4001-Revenue,Accrual,24952.63,INR,p.iyer,Auto,Sales,2023-04-23 00:23:00
JE012837,2023-07-06 15:13:00,6001-OpEx,Adjustment,42206.39,USD,p.iyer,Manual,Finance,2023-07-06 15:13:00
JE005040,2023-08-23 03:12:00,1200-AR,Vendor Payment,97940.03,USD,p.iyer,Manual,IT,2023-08-23 03:12:00
JE012839,2023-10-06 16:30:00,5001-COGS,Adjustment,69245.96,USD,r.das,Manual,Sales,2023-10-06 16:30:00
JE012840,2023-05-27 01:10:00,3001-Equity,Customer Receipt,8364.71,CAD,s.roy,Manual,Operations,2023-05-27 01:10:00
JE012841,2023-03-13 06:43:00,3001-Equity,Customer Receipt,11538.89,CAD,s.roy,Auto,IT,2023-03-13 06:43:00
JE012842,2023-12-02 22:48:00,6001-OpEx,Payroll,39919.55,INR,m.khan,Auto,HR,2023-12-02 22:48:00
JE012843,2023-05-28 21:24:00,5001-COGS,Depreciation,90424.31,USD,p.iyer,Manual,HR,2023-05-28 21:24:00
JE012844,2023-02-05 09:19:00,7001-Tax,Intercompany Transfer,86213.78,USD,p.iyer,Auto,Sales,2023-02-05 09:19:00
JE012845,2023-07-20 12:11:00,4001-Revenue,Customer Receipt,81731.32,INR,m.khan,Auto,IT,2023-07-20 12:11:00
JE012846,2023-09-11 13:13:00,7001-Tax,Reversal,68690.72,USD,m.khan,Manual,Sales,2023-09-11 13:13:00
JE012847,2023-04-22 00:18:00,1001-Cash,Payroll,14405.55,INR,p.iyer,Auto,IT,2023-04-22 00:18:00
JE012848,2023-12-15 03:04:00,1200-AR,Reversal,6281.48,INR,s.roy,Auto,Sales,2023-12-15 03:04:00
JE012849,2023-08-28 00:32:00,4001-Revenue,Adjustment,93005.77,CAD,m.khan,Auto,Finance,2023-08-23 13:49:00
JE012850,2023-02-19 21:19:00,7001-Tax,Payroll,31346.08,INR,p.iyer,Auto,Operations,2023-02-19 21:19:00
JE012851,2023-03-31 20:42:00,1200-AR,Vendor Payment,59643.58,INR,admin,Auto,Operations,2023-03-31 20:42:00
JE012852,2023-02-22 11:11:00,2001-AP,Adjustment,22428.94,CAD,a.mehta,Auto,Sales,2023-02-22 11:11:00
JE012853,2023-06-01 16:14:00,1001-Cash,Reversal,81749.23,INR,m.khan,Auto,Sales,2023-06-01 16:14:00
JE012854,2023-02-27 19:25:00,3001-Equity,Reversal,5000.0,CAD,m.khan,Manual,Operations,2023-02-27 19:25:00
JE012855,2023-12-25 04:27:00,3001-Equity,Vendor Payment,69438.43,USD,u.sharma,Auto,Finance,2023-09-30 23:26:00
JE012856,2023-04-17 13:16:00,2001-AP,Adjustment,17770.59,CAD,a.mehta,Manual,Sales,2023-04-17 13:16:00
JE012857,2023-09-03 00:53:00,6001-OpEx,Accrual,70024.28,INR,admin,Auto,HR,2023-09-03 00:53:00
JE012858,2023-05-09 12:20:00,5001-COGS,Payroll,96177.89,INR,r.das,Manual,HR,2023-05-09 12:20:00
JE012859,2023-07-13 17:36:00,6001-OpEx,Customer Receipt,50318.58,USD,a.mehta,Manual,Sales,2023-07-13 17:36:00
JE012860,2023-07-18 18:32:00,1200-AR,Depreciation,73722.46,CAD,a.mehta,Manual,Operations,2023-07-18 18:32:00
JE012861,2023-09-05 00:13:00,7001-Tax,Intercompany Transfer,31915.65,INR,r.das,Manual,Finance,2023-09-05 00:13:00
JE012862,2023-07-13 17:35:00,6001-OpEx,Reversal,27104.13,CAD,admin,Manual,Sales,2023-07-13 17:35:00
JE012863,2023-04-29 00:01:00,1200-AR,Adjustment,82125.8,CAD,u.sharma,Manual,HR,2023-04-29 00:01:00
JE012864,2023-05-23 17:14:00,2001-AP,Reversal,69865.43,CAD,a.mehta,Auto,IT,2023-05-23 17:14:00
JE012865,2023-09-07 21:38:00,6001-OpEx,Accrual,88136.95,CAD,s.roy,Manual,Operations,2023-09-07 21:38:00
JE012866,2023-11-25 07:25:00,6001-OpEx,Payroll,40254.93,INR,admin,Manual,Operations,2023-11-25 07:25:00
JE012867,2023-04-27 22:53:00,6001-OpEx,Adjustment,34556.45,CAD,r.das,Auto,Finance,2023-04-27 22:53:00
JE012868,2023-02-10 11:36:00,1200-AR,Reversal,76603.32,INR,r.das,Auto,Finance,2023-02-10 11:36:00
JE012869,2023-04-03 23:09:00,6001-OpEx,Vendor Payment,48006.11,USD,s.roy,Manual,IT,2023-04-03 23:09:00
JE012870,2023-12-28 19:07:00,2001-AP,Payroll,46731.77,USD,u.sharma,Auto,HR,2023-12-28 19:07:00
JE012871,2023-12-05 20:10:00,7001-Tax,Depreciation,97045.42,USD,u.sharma,Auto,Finance,2023-12-05 20:10:00
JE012872,2023-09-05 01:24:00,7001-Tax,Reversal,96227.54,USD,u.sharma,Auto,HR,2023-09-05 01:24:00
JE012873,2023-06-18 19:14:00,1001-Cash,Customer Receipt,76211.23,INR,p.iyer,Auto,HR,2023-06-18 19:14:00
JE012874,2023-05-24 02:02:00,6001-OpEx,Depreciation,50731.93,CAD,u.sharma,Auto,Sales,2023-05-24 02:02:00
JE012875,2023-05-16 01:24:00,6001-OpEx,Reversal,90321.18,USD,r.das,Manual,IT,2023-05-16 01:24:00
JE012876,2023-12-18 04:37:00,5001-COGS,Customer Receipt,64672.64,CAD,u.sharma,Auto,Finance,2023-12-18 04:37:00
JE012877,2023-02-18 02:34:00,7001-Tax,Accrual,87790.75,CAD,m.khan,Auto,Sales,2023-02-18 02:34:00
JE012878,2023-08-20 05:08:00,4001-Revenue,Customer Receipt,99856.4,CAD,m.khan,Manual,IT,2023-08-20 05:08:00
JE012879,2023-09-20 05:17:00,6001-OpEx,Vendor Payment,84815.51,USD,r.das,Auto,Sales,2023-09-20 05:17:00
JE012880,2023-09-03 03:33:00,5001-COGS,Payroll,80653.49,USD,u.sharma,Auto,HR,2023-09-03 03:33:00
JE012881,2023-04-09 00:05:00,7001-Tax,Vendor Payment,12328.77,INR,p.iyer,Auto,Finance,2023-04-09 00:05:00
JE012882,2023-10-02 03:28:00,7001-Tax,Depreciation,37499.31,USD,p.iyer,Auto,Finance,2023-10-02 03:28:00
JE012883,2023-05-04 01:25:00,5001-COGS,Intercompany Transfer,23629.85,CAD,u.sharma,Manual,IT,2023-12-23 18:49:00
JE012884,2023-07-25 20:03:00,7001-Tax,Vendor Payment,13839.16,CAD,admin,Manual,IT,2023-07-25 20:03:00
JE012885,2023-09-03 10:43:00,7001-Tax,Payroll,10000.0,INR,s.roy,Auto,HR,2023-09-03 10:43:00
JE012886,2023-08-18 16:39:00,6001-OpEx,Accrual,11411.89,USD,u.sharma,Manual,IT,2023-08-18 16:39:00
JE012887,2023-09-24 20:16:00,7001-Tax,Reversal,57757.88,CAD,u.sharma,Manual,Operations,2023-09-24 20:16:00
JE012888,2023-10-23 15:57:00,3001-Equity,Adjustment,68243.96,CAD,m.khan,Manual,Finance,2023-10-23 15:57:00
JE012889,2023-05-26 18:39:00,1001-Cash,Vendor Payment,10712.09,CAD,s.roy,Auto,Finance,2023-05-26 18:39:00
JE012890,2023-08-18 19:38:00,1001-Cash,Vendor Payment,91880.3,CAD,m.khan,Auto,Sales,2023-08-18 19:38:00
JE012891,2023-01-30 10:10:00,7001-Tax,Accrual,23272.57,USD,admin,Manual,Finance,2023-01-30 10:10:00
JE012892,2023-03-11 03:31:00,5001-COGS,Customer Receipt,75333.57,INR,m.khan,Auto,Operations,2023-03-11 03:31:00
JE012893,2023-03-05 03:17:00,1001-Cash,Vendor Payment,10528.18,USD,a.mehta,Manual,IT,2023-03-05 03:17:00
JE012894,2023-10-07 13:50:00,6001-OpEx,Adjustment,91919.02,CAD,p.iyer,Manual,IT,2023-10-07 13:50:00
JE012895,2023-06-21 13:22:00,2001-AP,Depreciation,65191.69,USD,admin,Manual,HR,2023-06-21 13:22:00
JE012896,2023-09-22 23:06:00,3001-Equity,Payroll,68833.43,USD,s.roy,Auto,HR,2023-09-22 23:06:00
JE012897,2023-10-11 19:34:00,3001-Equity,Adjustment,87630.22,INR,r.das,Manual,Sales,2023-10-11 19:34:00
JE012898,2023-12-06 03:57:00,7001-Tax,Intercompany Transfer,28940.47,INR,u.sharma,Manual,IT,2023-12-06 03:57:00
JE012899,2023-01-05 13:04:00,3001-Equity,Payroll,2349.42,CAD,admin,Auto,Sales,2023-01-05 13:04:00
JE012900,2023-09-10 06:40:00,3001-Equity,Payroll,4252.1,INR,m.khan,Manual,Finance,2023-09-10 06:40:00
JE012901,2023-12-17 22:20:00,3001-Equity,Vendor Payment,17055.26,INR,p.iyer,Manual,HR,2023-12-17 22:20:00
JE012902,2023-07-28 07:06:00,4001-Revenue,Reversal,69940.27,USD,m.khan,Auto,HR,2023-07-28 07:06:00
JE012903,2023-07-28 06:53:00,7001-Tax,Adjustment,73024.74,USD,admin,Manual,IT,2023-07-28 06:53:00
JE012904,2023-02-18 05:38:00,4001-Revenue,Payroll,64692.7,INR,p.iyer,Manual,Sales,2023-02-18 05:38:00
JE012905,2023-08-25 11:53:00,1200-AR,Vendor Payment,72189.87,USD,admin,Manual,HR,2023-08-25 11:53:00
JE012906,2023-06-30 14:52:00,2001-AP,Depreciation,24708.88,INR,a.mehta,Auto,IT,2023-06-30 14:52:00
JE012907,2023-04-02 23:55:00,6001-OpEx,Depreciation,26055.67,INR,m.khan,Manual,IT,2023-04-02 23:55:00
JE012908,2023-08-01 03:26:00,7001-Tax,Intercompany Transfer,51352.16,USD,a.mehta,Auto,Sales,2023-08-01 03:26:00
JE012909,2023-11-02 09:38:00,6001-OpEx,Reversal,18881.3,INR,m.khan,Manual,Operations,2023-11-02 09:38:00
JE012910,2023-03-04 12:04:00,5001-COGS,Vendor Payment,85811.25,CAD,admin,Manual,Finance,2023-07-30 06:31:00
JE012911,2023-10-15 16:04:00,7001-Tax,Payroll,99315.15,INR,p.iyer,Manual,Finance,2023-10-15 16:04:00
JE012912,2023-02-15 18:53:00,1001-Cash,Adjustment,31834.85,INR,u.sharma,Manual,IT,2023-02-15 18:53:00
JE012913,2023-04-19 16:54:00,7001-Tax,Reversal,44219.01,INR,a.mehta,Auto,Finance,2023-04-19 16:54:00
JE012914,2023-12-20 22:37:00,3001-Equity,Accrual,68049.24,INR,u.sharma,Auto,HR,2023-12-20 22:37:00
JE012915,2023-11-28 18:56:00,5001-COGS,Depreciation,78089.79,USD,a.mehta,Manual,Finance,2023-11-28 18:56:00
JE012916,2023-10-27 01:25:00,4001-Revenue,Customer Receipt,64878.56,CAD,u.sharma,Manual,Sales,2023-10-27 01:25:00
JE012917,2023-09-29 05:44:00,6001-OpEx,Customer Receipt,74575.33,INR,a.mehta,Manual,IT,2023-09-29 05:44:00
JE012918,2023-01-25 03:48:00,1001-Cash,Reversal,26068.41,USD,s.roy,Manual,HR,2023-01-25 03:48:00
JE012919,2023-04-17 20:52:00,5001-COGS,Vendor Payment,99689.62,CAD,s.roy,Manual,HR,2023-04-17 20:52:00
JE012920,2023-01-07 15:04:00,2001-AP,Depreciation,45420.26,USD,s.roy,Manual,Operations,2023-01-07 15:04:00
JE012921,2023-08-07 15:22:00,1200-AR,Payroll,86997.06,INR,s.roy,Manual,IT,2023-08-07 15:22:00
JE012922,2023-04-07 21:44:00,7001-Tax,Depreciation,100000.0,INR,s.roy,Auto,Sales,2023-04-07 21:44:00
JE012923,2023-03-29 03:24:00,3001-Equity,Accrual,70898.58,CAD,a.mehta,Auto,Operations,2023-03-29 03:24:00
JE012924,2023-04-24 22:12:00,2001-AP,Payroll,90867.05,CAD,a.mehta,Auto,HR,2023-04-24 22:12:00
JE012925,2023-08-04 03:51:00,1200-AR,Adjustment,6500.72,USD,r.das,Manual,Sales,2023-08-04 03:51:00
JE012926,2023-05-04 02:30:00,3001-Equity,Adjustment,66104.78,INR,s.roy,Manual,Finance,2023-05-04 02:30:00
JE012927,2023-11-11 16:21:00,3001-Equity,Depreciation,94194.01,CAD,admin,Auto,Sales,2023-11-11 16:21:00
JE012928,2023-05-18 18:02:00,1001-Cash,Depreciation,79089.04,INR,u.sharma,Manual,Sales,2023-05-18 18:02:00
JE012929,2023-01-24 09:44:00,5001-COGS,Depreciation,72004.98,INR,s.roy,Auto,IT,2023-01-24 09:44:00
JE012930,2023-11-05 01:15:00,7001-Tax,Intercompany Transfer,9804.8,CAD,p.iyer,Manual,IT,2023-11-05 01:15:00
JE012931,2023-09-01 21:10:00,2001-AP,Intercompany Transfer,8129.64,INR,p.iyer,Auto,Sales,2023-09-01 21:10:00
JE012932,2023-11-04 11:47:00,1001-Cash,Vendor Payment,73651.4,INR,p.iyer,Manual,Finance,2023-11-04 11:47:00
JE012933,2023-06-01 11:33:00,2001-AP,Adjustment,79932.43,CAD,r.das,Manual,Finance,2023-06-01 11:33:00
JE012934,2023-06-20 16:14:00,2001-AP,Payroll,90769.76,USD,admin,Auto,HR,2023-06-20 16:14:00
JE012935,2023-06-24 22:26:00,5001-COGS,Payroll,69543.56,CAD,p.iyer,Auto,IT,2023-06-24 22:26:00
JE012936,2023-05-01 21:38:00,5001-COGS,Reversal,39628.21,INR,r.das,Manual,Sales,2023-05-01 21:38:00
JE012937,2023-10-28 17:48:00,7001-Tax,Customer Receipt,81898.07,INR,u.sharma,Auto,Sales,2023-10-28 17:48:00
JE012938,2023-03-05 04:30:00,6001-OpEx,Payroll,71565.61,INR,s.roy,Auto,Operations,2023-03-05 04:30:00
JE012939,2023-05-23 23:13:00,3001-Equity,Depreciation,19071.66,CAD,u.sharma,Manual,Finance,2023-05-23 23:13:00
JE012940,2023-11-06 20:09:00,1001-Cash,Payroll,87580.76,CAD,a.mehta,Manual,Finance,2023-11-06 20:09:00
JE012941,2023-03-16 10:49:00,3001-Equity,Reversal,40123.61,USD,a.mehta,Manual,HR,2023-03-16 10:49:00
JE012942,2023-06-25 03:28:00,7001-Tax,Vendor Payment,27296.18,INR,u.sharma,Manual,HR,2023-06-25 03:28:00
JE012943,2023-05-20 02:53:00,1001-Cash,Reversal,74410.3,CAD,r.das,Manual,Operations,2023-05-20 02:53:00
JE012944,2023-02-19 02:14:00,7001-Tax,Adjustment,92620.17,USD,p.iyer,Auto,HR,2023-11-04 22:47:00
JE012945,2023-04-05 10:35:00,1200-AR,Depreciation,89166.49,USD,m.khan,Auto,IT,2023-04-05 10:35:00
JE012946,2023-02-04 20:47:00,1001-Cash,Reversal,3433.78,INR,s.roy,Auto,Sales,2023-02-04 20:47:00
JE012947,2023-05-11 15:55:00,6001-OpEx,Payroll,97793.17,CAD,p.iyer,Manual,HR,2023-05-11 15:55:00
JE012948,2023-08-04 05:57:00,2001-AP,Reversal,100000.0,INR,admin,Manual,IT,2023-08-04 05:57:00
JE012949,2023-02-24 22:11:00,3001-Equity,Depreciation,51235.5,INR,p.iyer,Auto,Operations,2023-02-24 22:11:00
JE012950,2023-12-28 06:25:00,1200-AR,Payroll,76600.54,CAD,p.iyer,Auto,Finance,2023-12-28 06:25:00
JE012951,2023-01-20 03:44:00,5001-COGS,Payroll,18418.13,CAD,p.iyer,Auto,Sales,2023-01-20 03:44:00
JE012952,2023-10-05 12:14:00,4001-Revenue,Intercompany Transfer,85381.29,USD,p.iyer,Auto,Finance,2023-10-05 12:14:00
JE012953,2023-10-20 19:16:00,3001-Equity,Customer Receipt,28661.67,INR,s.roy,Auto,Sales,2023-10-20 19:16:00
